TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_FRAUD
1749062,9/30/2018 11:43,3820,3293,60.15,0
1749063,9/30/2018 11:44,2603,7000,3.55,0
1749064,9/30/2018 11:44,437,8047,54.89,0
1749065,9/30/2018 11:44,3085,3675,42.25,0
1749066,9/30/2018 11:44,731,6437,41.73,0
1749067,9/30/2018 11:44,4928,8811,102.1,0
1749068,9/30/2018 11:44,4972,4491,4.58,0
1749069,9/30/2018 11:45,1147,6251,80.68,0
1749070,9/30/2018 11:45,1380,6389,3.21,0
1749071,9/30/2018 11:45,583,4638,164.18,0
1749072,9/30/2018 11:45,4604,6722,109.32,0
1749073,9/30/2018 11:45,3747,2931,54.45,0
1749074,9/30/2018 11:45,2967,2209,118.81,0
1749075,9/30/2018 11:45,2530,4823,83.86,0
1749076,9/30/2018 11:45,1319,9263,108.14,0
1749077,9/30/2018 11:45,4769,8238,47.96,0
1749078,9/30/2018 11:45,721,4874,139.39,0
1749079,9/30/2018 11:45,783,8495,34.78,0
1749080,9/30/2018 11:45,1998,3940,45.85,0
1749081,9/30/2018 11:45,1996,4025,58.52,0
1749082,9/30/2018 11:46,4727,4215,40.83,0
1749083,9/30/2018 11:46,4008,8167,100.19,0
1749084,9/30/2018 11:46,4468,1075,33.96,0
1749085,9/30/2018 11:46,2883,2493,19.76,0
1749086,9/30/2018 11:46,3470,9269,29.76,0
1749087,9/30/2018 11:46,3616,6344,39.86,0
1749088,9/30/2018 11:46,1444,2895,42.12,0
1749089,9/30/2018 11:46,1156,4600,14.63,0
1749090,9/30/2018 11:46,648,5192,7.46,0
1749091,9/30/2018 11:46,2960,5679,9.92,0
1749092,9/30/2018 11:46,3597,2430,28.74,0
1749093,9/30/2018 11:47,3867,833,12.17,0
1749094,9/30/2018 11:47,571,1724,24.97,0
1749095,9/30/2018 11:47,159,2621,62.76,0
1749096,9/30/2018 11:47,4033,6027,34.59,0
1749097,9/30/2018 11:47,799,832,38.04,0
1749098,9/30/2018 11:47,3080,8305,8.05,0
1749099,9/30/2018 11:47,2864,7337,6.71,0
1749100,9/30/2018 11:47,1506,8999,78.77,0
1749101,9/30/2018 11:47,508,4414,109.91,0
1749102,9/30/2018 11:47,4177,8161,45.73,0
1749103,9/30/2018 11:47,4339,346,69.13,0
1749105,9/30/2018 11:47,211,7690,89.75,0
1749104,9/30/2018 11:47,4009,819,26.15,0
1749106,9/30/2018 11:47,2592,1535,24.4,0
1749107,9/30/2018 11:47,2604,7498,100.21,0
1749108,9/30/2018 11:48,2292,5050,35.48,0
1749109,9/30/2018 11:48,4522,9154,76.09,0
1749110,9/30/2018 11:48,754,7377,78.32,0
1749111,9/30/2018 11:48,4196,2100,11.44,0
1749112,9/30/2018 11:48,1381,5934,12.18,0
1749113,9/30/2018 11:48,2045,401,17.91,1
1749114,9/30/2018 11:48,275,6913,23.48,0
1749115,9/30/2018 11:48,3459,5013,58.84,0
1749116,9/30/2018 11:48,3051,9018,68.65,0
1749117,9/30/2018 11:48,4815,7676,29.33,0
1749118,9/30/2018 11:49,1798,6622,35.54,0
1749119,9/30/2018 11:49,468,251,63.03,0
1749120,9/30/2018 11:49,398,4638,17.41,0
1749121,9/30/2018 11:49,2638,4630,149.16,0
1749122,9/30/2018 11:49,1820,1357,79.02,0
1749123,9/30/2018 11:49,2441,226,69.92,0
1749124,9/30/2018 11:49,4349,1611,94.6,0
1749125,9/30/2018 11:49,550,9195,40.63,0
1749126,9/30/2018 11:49,3772,881,64.42,0
1749127,9/30/2018 11:49,1678,1135,44.47,0
1749128,9/30/2018 11:49,418,1916,79.9,0
1749129,9/30/2018 11:49,3755,3913,36.15,0
1749130,9/30/2018 11:50,4328,6798,102.79,0
1749131,9/30/2018 11:50,2768,7128,111.03,0
1749132,9/30/2018 11:50,2881,3345,99.71,0
1749133,9/30/2018 11:50,1165,2837,105.84,0
1749134,9/30/2018 11:50,1948,4359,37.39,0
1749135,9/30/2018 11:50,1309,8387,144.39,0
1749136,9/30/2018 11:50,1782,4285,34.97,0
1749137,9/30/2018 11:50,4258,5650,106.77,0
1749138,9/30/2018 11:51,2115,8320,55.11,0
1749139,9/30/2018 11:51,2389,8563,20.61,0
1749140,9/30/2018 11:51,1840,5373,13.36,0
1749141,9/30/2018 11:51,303,3289,19.65,0
1749142,9/30/2018 11:51,4483,5778,15.91,0
1749143,9/30/2018 11:51,3345,3524,63.93,0
1749144,9/30/2018 11:51,222,8603,20.83,0
1749145,9/30/2018 11:51,1710,2499,8.45,0
1749146,9/30/2018 11:51,4652,5813,82.89,0
1749147,9/30/2018 11:51,1602,3785,45.53,0
1749148,9/30/2018 11:51,2522,1627,11.25,0
1749149,9/30/2018 11:52,2264,8745,15.31,0
1749150,9/30/2018 11:52,4766,2990,32.07,0
1749151,9/30/2018 11:52,1483,197,5.79,0
1749152,9/30/2018 11:52,4682,774,73.5,0
1749153,9/30/2018 11:52,2190,7432,91.09,0
1749154,9/30/2018 11:52,584,3255,33.36,0
1749155,9/30/2018 11:52,3117,7420,49.79,0
1749156,9/30/2018 11:52,1465,5450,33.35,0
1749157,9/30/2018 11:52,1085,7862,24.29,0
1749158,9/30/2018 11:52,274,2992,100.24,0
1749159,9/30/2018 11:52,122,601,27.52,0
1749160,9/30/2018 11:52,4764,589,20.98,0
1749161,9/30/2018 11:53,2425,5978,61.02,0
1749162,9/30/2018 11:53,3745,8132,68.86,0
1749163,9/30/2018 11:53,1199,365,10.56,0
1749164,9/30/2018 11:53,3402,1806,60.05,0
1749165,9/30/2018 11:53,1658,374,7.22,0
1749166,9/30/2018 11:53,1111,9171,47.9,0
1749167,9/30/2018 11:53,2164,232,110.81,0
1749168,9/30/2018 11:53,2824,2530,54.39,0
1749169,9/30/2018 11:53,3449,2671,63.06,0
1749170,9/30/2018 11:54,3976,7839,31.9,0
1749171,9/30/2018 11:54,910,518,27.2,0
1749172,9/30/2018 11:54,3372,8180,68.65,0
1749173,9/30/2018 11:54,2446,4404,11.09,0
1749174,9/30/2018 11:54,2006,8928,43.64,0
1749175,9/30/2018 11:54,1965,4134,16.05,0
1749176,9/30/2018 11:54,4680,6601,62.28,0
1749177,9/30/2018 11:54,1722,9851,113,0
1749178,9/30/2018 11:55,3931,5991,24.38,0
1749179,9/30/2018 11:55,1491,6095,10.41,0
1749181,9/30/2018 11:55,4756,5440,102.08,0
1749180,9/30/2018 11:55,1636,7004,118.75,0
1749182,9/30/2018 11:55,3073,9348,79.7,0
1749183,9/30/2018 11:55,4225,9679,13.21,0
1749184,9/30/2018 11:55,1274,3540,67.52,0
1749185,9/30/2018 11:55,1354,3496,30.58,0
1749186,9/30/2018 11:55,775,5981,26.99,0
1749187,9/30/2018 11:55,551,8840,79.7,0
1749188,9/30/2018 11:55,2578,4922,105.62,0
1749189,9/30/2018 11:55,62,2912,26.18,0
1749190,9/30/2018 11:55,414,1342,53.49,0
1749191,9/30/2018 11:55,231,679,13.57,0
1749192,9/30/2018 11:56,4302,7333,30.58,0
1749193,9/30/2018 11:56,2455,6167,75.44,0
1749194,9/30/2018 11:56,2836,7327,11.97,0
1749195,9/30/2018 11:56,2898,4757,92.98,0
1749196,9/30/2018 11:56,4037,7497,65.97,0
1749197,9/30/2018 11:56,1271,179,1.55,0
1749198,9/30/2018 11:56,2551,1479,46.89,0
1749199,9/30/2018 11:56,440,4081,34.92,0
1749200,9/30/2018 11:56,1413,9710,22.1,0
1749201,9/30/2018 11:56,2751,1248,81.9,0
1749202,9/30/2018 11:56,721,5476,13.57,0
1749203,9/30/2018 11:56,3187,2966,109.02,0
1749204,9/30/2018 11:56,743,8182,8.29,0
1749205,9/30/2018 11:56,2518,7552,66.1,0
1749206,9/30/2018 11:57,1811,3654,29.09,0
1749207,9/30/2018 11:57,2109,8383,39.35,0
1749208,9/30/2018 11:57,3337,4594,86.14,0
1749209,9/30/2018 11:57,4423,4153,6.91,0
1749210,9/30/2018 11:57,119,4280,112.68,0
1749211,9/30/2018 11:57,3548,4774,69.5,0
1749212,9/30/2018 11:57,1031,8928,102.45,0
1749213,9/30/2018 11:57,2941,941,32.55,0
1749214,9/30/2018 11:57,4570,3151,21.42,0
1749215,9/30/2018 11:57,658,193,93.37,0
1749216,9/30/2018 11:57,542,2552,7.8,0
1749217,9/30/2018 11:57,170,4425,10.7,0
1749218,9/30/2018 11:57,4722,2450,11.29,0
1749219,9/30/2018 11:58,4840,6997,9.88,0
1749220,9/30/2018 11:58,2685,2799,34.68,0
1749221,9/30/2018 11:58,4980,4570,39.7,0
1749222,9/30/2018 11:58,469,72,43.56,0
1749223,9/30/2018 11:58,335,2580,93.78,0
1749224,9/30/2018 11:58,4583,5513,58.06,0
1749225,9/30/2018 11:58,2438,7732,136.69,0
1749226,9/30/2018 11:58,194,7882,73.24,0
1749227,9/30/2018 11:58,1711,4758,25.24,0
1749228,9/30/2018 11:58,4671,3849,76.73,0
1749229,9/30/2018 11:58,2939,9112,30.1,0
1749230,9/30/2018 11:58,955,7727,88.55,0
1749231,9/30/2018 11:58,159,7935,81.44,0
1749232,9/30/2018 11:59,3330,1607,8.35,0
1749233,9/30/2018 11:59,2629,1325,9.75,0
1749234,9/30/2018 11:59,4755,4060,0.44,0
1749235,9/30/2018 11:59,4447,2857,23.11,0
1749236,9/30/2018 11:59,2112,9760,54.84,0
1749237,9/30/2018 11:59,4916,294,284.8,1
1749238,9/30/2018 11:59,4248,3221,118.01,0
1749239,9/30/2018 11:59,141,9369,25.4,0
1749240,9/30/2018 11:59,1059,534,10.8,0
1749241,9/30/2018 11:59,517,3522,56.77,0
1749242,9/30/2018 11:59,3566,8343,17.3,0
1749243,9/30/2018 12:00,4402,2531,9.36,0
1749244,9/30/2018 12:00,1438,171,33.05,0
1749245,9/30/2018 12:00,576,1958,20.73,0
1749246,9/30/2018 12:00,1837,726,23.39,0
1749247,9/30/2018 12:00,1021,7404,80.87,0
1749248,9/30/2018 12:00,3227,4012,31.57,0
1749249,9/30/2018 12:00,4394,5531,55.67,0
1749250,9/30/2018 12:00,4398,3425,58.03,0
1749251,9/30/2018 12:00,438,5712,31.66,0
1749252,9/30/2018 12:00,2341,3463,72.17,0
1749253,9/30/2018 12:00,2859,1588,60.15,0
1749254,9/30/2018 12:00,1240,4447,39.23,0
1749255,9/30/2018 12:00,4934,1663,147.72,0
1749256,9/30/2018 12:00,791,163,104,0
1749257,9/30/2018 12:01,577,5732,52.29,0
1749258,9/30/2018 12:01,32,4756,79.56,0
1749259,9/30/2018 12:01,3573,1255,112.61,0
1749260,9/30/2018 12:01,3943,4421,48.61,0
1749261,9/30/2018 12:01,3857,9151,36.93,0
1749262,9/30/2018 12:01,407,3390,44.79,0
1749263,9/30/2018 12:01,715,9658,19.77,0
1749264,9/30/2018 12:01,3758,1415,91.75,0
1749265,9/30/2018 12:01,851,2508,49.51,0
1749266,9/30/2018 12:01,181,2395,100.28,0
1749267,9/30/2018 12:02,2883,5298,12.66,0
1749268,9/30/2018 12:02,2932,3762,39.01,0
1749269,9/30/2018 12:02,886,7568,54.79,0
1749270,9/30/2018 12:02,749,9162,63.88,0
1749271,9/30/2018 12:02,4606,9735,55.42,0
1749272,9/30/2018 12:02,4132,7857,6.15,0
1749273,9/30/2018 12:02,1542,976,0.21,0
1749274,9/30/2018 12:02,936,3240,45.34,0
1749275,9/30/2018 12:02,2000,7889,67.41,0
1749276,9/30/2018 12:02,3657,5980,26.99,0
1749277,9/30/2018 12:03,2007,3605,49.71,0
1749278,9/30/2018 12:03,4829,2985,92.62,0
1749279,9/30/2018 12:03,1685,3917,9.25,0
1749280,9/30/2018 12:03,2316,1025,67.93,0
1749281,9/30/2018 12:03,1200,2049,48.09,0
1749282,9/30/2018 12:03,4305,2818,6.11,0
1749283,9/30/2018 12:03,3143,7723,58.76,0
1749284,9/30/2018 12:03,1470,8119,8.82,0
1749285,9/30/2018 12:03,2325,8190,21.72,0
1749286,9/30/2018 12:03,408,5837,31.58,0
1749287,9/30/2018 12:03,3374,7,40.5,0
1749288,9/30/2018 12:04,4454,4989,12.18,0
1749289,9/30/2018 12:04,530,7996,8.68,0
1749290,9/30/2018 12:04,4015,9188,32.63,0
1749291,9/30/2018 12:04,4536,8953,105.64,0
1749292,9/30/2018 12:04,4758,4757,20.2,0
1749293,9/30/2018 12:04,3788,6229,0.48,0
1749294,9/30/2018 12:04,615,8907,5.98,0
1749295,9/30/2018 12:04,3091,822,88.41,0
1749296,9/30/2018 12:05,1851,3083,75.98,0
1749297,9/30/2018 12:05,2409,4310,78.71,0
1749298,9/30/2018 12:05,1188,346,56.28,0
1749299,9/30/2018 12:05,2811,7109,69.07,0
1749300,9/30/2018 12:05,53,9164,4.7,0
1749301,9/30/2018 12:05,3742,776,58.03,0
1749302,9/30/2018 12:05,1809,2244,17.25,0
1749303,9/30/2018 12:05,3107,7017,14.59,0
1749304,9/30/2018 12:05,3498,9839,24.2,0
1749305,9/30/2018 12:05,3640,8774,104.82,0
1749306,9/30/2018 12:05,4520,438,8.6,0
1749307,9/30/2018 12:05,91,6666,111.05,0
1749308,9/30/2018 12:06,3291,7134,18.65,0
1749309,9/30/2018 12:06,1731,2946,1.4,0
1749310,9/30/2018 12:06,950,380,20.69,0
1749311,9/30/2018 12:06,4773,6386,131.48,0
1749312,9/30/2018 12:06,1145,2644,34.47,0
1749313,9/30/2018 12:06,3077,8138,6.33,0
1749314,9/30/2018 12:06,4008,4038,47.41,0
1749315,9/30/2018 12:06,3476,7342,7.76,0
1749316,9/30/2018 12:06,1052,8014,78.98,0
1749317,9/30/2018 12:06,290,3407,23.47,0
1749318,9/30/2018 12:06,49,3456,11.1,0
1749319,9/30/2018 12:06,3919,7865,11.72,0
1749320,9/30/2018 12:06,403,1574,65.18,0
1749321,9/30/2018 12:06,3336,1778,17.36,0
1749322,9/30/2018 12:06,3575,1502,122.72,0
1749323,9/30/2018 12:07,624,587,28.35,0
1749324,9/30/2018 12:07,4235,2541,94.3,0
1749325,9/30/2018 12:07,2429,116,58.47,0
1749326,9/30/2018 12:07,1123,4528,49.15,0
1749327,9/30/2018 12:07,4730,906,10.17,0
1749328,9/30/2018 12:07,1724,2562,81.48,0
1749329,9/30/2018 12:07,3001,7139,1.9,0
1749331,9/30/2018 12:07,2861,9194,78.14,0
1749330,9/30/2018 12:07,3511,2139,2.82,0
1749332,9/30/2018 12:07,1770,5919,20.24,0
1749333,9/30/2018 12:07,2470,6213,117.58,0
1749334,9/30/2018 12:07,3543,9746,73.35,0
1749335,9/30/2018 12:08,2490,3398,115.05,0
1749336,9/30/2018 12:08,1569,3114,84.14,0
1749337,9/30/2018 12:08,261,5627,99.4,0
1749338,9/30/2018 12:08,4661,786,126.04,0
1749339,9/30/2018 12:08,1429,3069,22.63,0
1749340,9/30/2018 12:08,2963,735,54.85,0
1749341,9/30/2018 12:08,1489,7859,58.91,0
1749342,9/30/2018 12:09,4110,6224,69.6,0
1749343,9/30/2018 12:09,2341,7840,111.12,0
1749344,9/30/2018 12:09,285,6213,4.17,0
1749345,9/30/2018 12:09,4362,56,11.43,0
1749346,9/30/2018 12:09,4900,712,77.8,0
1749347,9/30/2018 12:09,3765,333,9.68,0
1749348,9/30/2018 12:10,1003,8694,56.49,0
1749349,9/30/2018 12:10,3054,1451,91.6,0
1749350,9/30/2018 12:10,3102,1315,10.01,0
1749351,9/30/2018 12:10,748,5743,17.1,0
1749352,9/30/2018 12:10,3539,1142,35.38,0
1749353,9/30/2018 12:10,3646,1087,80.11,0
1749354,9/30/2018 12:10,3988,9646,4.64,0
1749355,9/30/2018 12:10,689,4501,92.7,0
1749356,9/30/2018 12:10,4434,4756,18.08,0
1749357,9/30/2018 12:10,3952,3777,139.44,0
1749358,9/30/2018 12:10,4979,4024,30.62,0
1749359,9/30/2018 12:10,2108,6705,65.73,0
1749360,9/30/2018 12:10,1013,73,11.8,0
1749361,9/30/2018 12:10,4539,181,61.78,0
1749362,9/30/2018 12:10,1487,1381,76.19,0
1749363,9/30/2018 12:10,3256,6138,5.11,0
1749364,9/30/2018 12:10,4174,9266,27.78,0
1749365,9/30/2018 12:11,1842,3716,128.63,0
1749366,9/30/2018 12:11,1110,9491,58.54,0
1749367,9/30/2018 12:11,1802,9899,76.82,0
1749368,9/30/2018 12:11,3167,1667,59.97,0
1749369,9/30/2018 12:11,4730,4646,15.92,0
1749370,9/30/2018 12:11,1639,6988,32.73,0
1749371,9/30/2018 12:11,1439,5924,25,0
1749372,9/30/2018 12:11,1796,3946,35.01,0
1749373,9/30/2018 12:12,109,4818,60.38,0
1749374,9/30/2018 12:12,1455,5762,29.56,0
1749375,9/30/2018 12:12,2801,2737,10.49,0
1749376,9/30/2018 12:12,4393,2906,5.05,0
1749377,9/30/2018 12:12,398,6371,9.8,0
1749378,9/30/2018 12:12,51,3138,60.46,0
1749379,9/30/2018 12:12,1405,6434,3.34,0
1749380,9/30/2018 12:12,234,6400,17.34,0
1749381,9/30/2018 12:12,1699,7140,65.95,0
1749382,9/30/2018 12:12,3786,8631,92.87,0
1749383,9/30/2018 12:12,2969,5292,21.16,0
1749384,9/30/2018 12:13,4536,904,78.22,0
1749385,9/30/2018 12:13,1592,4342,44.18,0
1749386,9/30/2018 12:13,3342,847,70.72,0
1749387,9/30/2018 12:13,4396,1032,134.82,0
1749388,9/30/2018 12:13,1362,6943,52.33,0
1749389,9/30/2018 12:13,287,8044,12.06,0
1749390,9/30/2018 12:13,1515,3960,20.13,0
1749391,9/30/2018 12:13,3145,1957,139.9,0
1749392,9/30/2018 12:13,4080,7062,14.37,0
1749393,9/30/2018 12:13,1723,7586,132.57,0
1749394,9/30/2018 12:13,1893,5439,26.23,0
1749395,9/30/2018 12:13,1761,7811,48.02,0
1749396,9/30/2018 12:13,4704,5219,134.56,0
1749397,9/30/2018 12:13,4489,5118,44.33,0
1749398,9/30/2018 12:13,1055,1443,71.62,0
1749399,9/30/2018 12:13,2713,3763,7.13,0
1749400,9/30/2018 12:13,3542,7670,53.15,0
1749401,9/30/2018 12:14,4619,3596,131.18,0
1749402,9/30/2018 12:14,3224,4736,91.07,0
1749403,9/30/2018 12:14,1742,9457,39.74,0
1749404,9/30/2018 12:14,584,6167,39.69,0
1749405,9/30/2018 12:14,3306,4241,6.59,0
1749406,9/30/2018 12:14,4542,9154,10.77,0
1749407,9/30/2018 12:14,4974,1959,103.36,0
1749408,9/30/2018 12:14,1490,6231,35.77,0
1749409,9/30/2018 12:14,551,86,55.92,0
1749410,9/30/2018 12:14,1563,4580,76.69,0
1749411,9/30/2018 12:14,3926,1557,54.7,0
1749412,9/30/2018 12:14,4050,2610,34.48,0
1749413,9/30/2018 12:14,3529,6368,75.57,0
1749414,9/30/2018 12:14,3870,6986,64.27,0
1749415,9/30/2018 12:15,1268,5759,80.89,0
1749416,9/30/2018 12:15,2309,6847,91.57,0
1749417,9/30/2018 12:15,708,8043,17.56,0
1749418,9/30/2018 12:15,2084,1306,64.68,0
1749419,9/30/2018 12:15,4639,4235,64.99,0
1749420,9/30/2018 12:15,2824,330,87.02,0
1749421,9/30/2018 12:15,2972,7253,23.54,0
1749422,9/30/2018 12:15,3455,5517,131.7,0
1749423,9/30/2018 12:15,4126,3481,116.74,0
1749424,9/30/2018 12:16,2878,1282,34.32,0
1749425,9/30/2018 12:16,3333,8882,134.42,0
1749426,9/30/2018 12:16,1082,3546,14.84,0
1749427,9/30/2018 12:16,1944,3199,6.29,0
1749428,9/30/2018 12:16,3414,9797,100.18,0
1749429,9/30/2018 12:17,2383,4449,69.27,0
1749430,9/30/2018 12:17,3243,1619,50.84,0
1749431,9/30/2018 12:17,1705,9057,52.24,0
1749432,9/30/2018 12:17,3226,5257,73.36,0
1749433,9/30/2018 12:17,2390,4666,65.78,0
1749434,9/30/2018 12:17,178,5172,14.04,0
1749435,9/30/2018 12:17,1837,8802,48.74,0
1749436,9/30/2018 12:17,3633,350,4.65,0
1749437,9/30/2018 12:17,281,673,77.09,0
1749438,9/30/2018 12:17,3469,8421,37.23,0
1749439,9/30/2018 12:17,192,8343,97.46,0
1749440,9/30/2018 12:17,67,9754,86.93,0
1749441,9/30/2018 12:18,1429,3756,7.39,0
1749442,9/30/2018 12:18,4179,4871,31.44,0
1749443,9/30/2018 12:18,576,6196,128.04,0
1749444,9/30/2018 12:18,3433,3521,65.54,0
1749445,9/30/2018 12:18,71,8510,90.45,0
1749446,9/30/2018 12:18,1184,6890,53.14,0
1749447,9/30/2018 12:18,2089,2256,14.97,0
1749448,9/30/2018 12:18,437,3292,88.04,0
1749449,9/30/2018 12:18,2907,8301,1.41,0
1749450,9/30/2018 12:18,4211,6112,12.81,0
1749451,9/30/2018 12:19,237,7861,25.77,0
1749452,9/30/2018 12:19,2927,8750,25.25,0
1749453,9/30/2018 12:19,1953,8861,79.35,0
1749454,9/30/2018 12:19,3555,7103,60.28,0
1749455,9/30/2018 12:19,4657,1467,30.11,0
1749456,9/30/2018 12:19,2544,9114,59.51,0
1749457,9/30/2018 12:19,4832,9868,86.15,0
1749458,9/30/2018 12:19,335,3542,36.11,0
1749459,9/30/2018 12:19,2520,375,63.5,0
1749460,9/30/2018 12:19,4679,5833,12.3,0
1749461,9/30/2018 12:20,3058,8769,10.89,0
1749462,9/30/2018 12:20,2416,2948,117.24,0
1749463,9/30/2018 12:20,2174,7908,25.3,0
1749464,9/30/2018 12:20,624,4628,17.87,0
1749465,9/30/2018 12:20,361,7474,135.96,0
1749466,9/30/2018 12:20,2856,3809,82.96,0
1749467,9/30/2018 12:20,4776,7896,4.97,0
1749468,9/30/2018 12:20,3338,4912,36.22,0
1749469,9/30/2018 12:20,2582,6605,18.26,0
1749470,9/30/2018 12:20,4109,4086,61.87,0
1749471,9/30/2018 12:20,2843,3249,32.37,0
1749472,9/30/2018 12:20,1884,6237,99.05,0
1749473,9/30/2018 12:20,95,995,124.1,0
1749474,9/30/2018 12:20,599,152,72.22,0
1749475,9/30/2018 12:21,59,3068,13.2,0
1749476,9/30/2018 12:21,2216,2108,5.17,0
1749477,9/30/2018 12:21,584,4769,22.76,0
1749478,9/30/2018 12:21,2174,62,25.19,0
1749479,9/30/2018 12:21,5,7649,51.28,0
1749480,9/30/2018 12:21,1801,8939,68.89,0
1749481,9/30/2018 12:21,1621,7831,49.97,0
1749482,9/30/2018 12:21,3838,7423,156.57,0
1749483,9/30/2018 12:22,4173,7702,45.29,0
1749484,9/30/2018 12:22,2886,6268,21.17,0
1749485,9/30/2018 12:22,3336,2327,41.56,0
1749486,9/30/2018 12:22,1472,9778,8.49,0
1749487,9/30/2018 12:22,4303,7532,94.65,0
1749488,9/30/2018 12:22,910,4176,45.72,0
1749489,9/30/2018 12:22,4484,2778,12.19,0
1749490,9/30/2018 12:22,4497,3297,8.11,0
1749491,9/30/2018 12:22,3067,7740,36.78,0
1749492,9/30/2018 12:22,977,9992,8.71,0
1749493,9/30/2018 12:22,4437,8118,90.76,0
1749494,9/30/2018 12:23,2109,157,45.6,0
1749495,9/30/2018 12:23,1813,1428,74.22,0
1749496,9/30/2018 12:23,3474,3933,7.19,0
1749497,9/30/2018 12:23,1818,3509,28.23,0
1749498,9/30/2018 12:23,3711,43,46.03,0
1749499,9/30/2018 12:23,2627,8632,7.07,0
1749501,9/30/2018 12:23,2416,6911,82.07,0
1749500,9/30/2018 12:23,4630,3104,21.08,0
1749502,9/30/2018 12:23,2078,8569,98.84,0
1749503,9/30/2018 12:23,4320,9826,79.55,0
1749504,9/30/2018 12:23,803,9283,19.62,0
1749505,9/30/2018 12:23,3348,6569,145.39,0
1749506,9/30/2018 12:23,1514,1028,7.47,0
1749507,9/30/2018 12:23,3232,3804,4.79,0
1749508,9/30/2018 12:23,1059,357,16.77,0
1749509,9/30/2018 12:23,180,7521,7.39,0
1749510,9/30/2018 12:24,3220,3227,35.48,0
1749511,9/30/2018 12:24,4189,1280,16.64,0
1749512,9/30/2018 12:24,319,3030,120.78,0
1749513,9/30/2018 12:24,1671,3840,290.8,1
1749514,9/30/2018 12:24,4463,4559,33.38,0
1749515,9/30/2018 12:24,4994,8894,89.28,0
1749516,9/30/2018 12:24,4295,9027,53.93,0
1749517,9/30/2018 12:24,1464,4121,170.79,0
1749518,9/30/2018 12:25,764,7593,48.25,0
1749519,9/30/2018 12:25,2337,8609,3.02,0
1749520,9/30/2018 12:25,2008,5848,49.74,0
1749521,9/30/2018 12:25,1795,3603,31.14,0
1749522,9/30/2018 12:25,4098,6481,106.86,0
1749523,9/30/2018 12:25,352,8215,13.11,0
1749524,9/30/2018 12:25,4610,2327,101.82,0
1749525,9/30/2018 12:25,3041,6999,58.49,0
1749526,9/30/2018 12:25,2908,382,24.11,0
1749527,9/30/2018 12:25,2057,5647,21.52,0
1749528,9/30/2018 12:25,1434,6057,67.24,0
1749529,9/30/2018 12:25,131,5306,90.44,0
1749530,9/30/2018 12:26,3320,3086,9.67,0
1749531,9/30/2018 12:26,2933,1481,41.08,0
1749532,9/30/2018 12:26,1619,6899,131.33,0
1749533,9/30/2018 12:26,2341,3737,112.48,0
1749534,9/30/2018 12:26,4199,5756,114.09,0
1749535,9/30/2018 12:26,4055,7331,19.46,0
1749536,9/30/2018 12:26,3891,2835,15.53,0
1749537,9/30/2018 12:26,3004,743,45.94,0
1749538,9/30/2018 12:26,2884,8159,33.96,0
1749539,9/30/2018 12:26,4376,4879,35.03,0
1749540,9/30/2018 12:26,3943,9408,69.75,0
1749541,9/30/2018 12:26,2120,5209,261.45,1
1749542,9/30/2018 12:26,4089,2745,22.75,0
1749543,9/30/2018 12:26,3752,8441,7.49,0
1749544,9/30/2018 12:26,1932,36,49.28,0
1749545,9/30/2018 12:26,3026,7322,88.6,0
1749546,9/30/2018 12:27,531,8099,43.2,0
1749547,9/30/2018 12:27,2241,5922,41.46,0
1749548,9/30/2018 12:27,4477,9414,137.55,0
1749549,9/30/2018 12:27,4896,9002,9.58,0
1749550,9/30/2018 12:27,1413,9284,45.62,0
1749551,9/30/2018 12:27,1543,7682,75.98,0
1749552,9/30/2018 12:27,4437,7801,18.1,0
1749553,9/30/2018 12:27,811,7640,62.85,0
1749554,9/30/2018 12:27,213,9382,176.83,0
1749555,9/30/2018 12:27,1143,5515,61.71,0
1749557,9/30/2018 12:27,2760,3882,72.66,0
1749556,9/30/2018 12:27,3257,3503,37.94,0
1749558,9/30/2018 12:27,3070,948,32.4,0
1749559,9/30/2018 12:28,3264,5649,65.51,0
1749560,9/30/2018 12:28,2089,4661,32.36,0
1749561,9/30/2018 12:28,2644,2043,66.96,0
1749562,9/30/2018 12:28,4187,1569,83.39,0
1749563,9/30/2018 12:28,755,8099,109.9,0
1749564,9/30/2018 12:28,3296,5455,32.59,0
1749565,9/30/2018 12:28,1217,6072,65.29,0
1749566,9/30/2018 12:28,3767,827,5.9,0
1749567,9/30/2018 12:28,1123,2426,74.97,0
1749568,9/30/2018 12:28,3892,1903,84.58,0
1749569,9/30/2018 12:28,210,1806,13.29,0
1749570,9/30/2018 12:28,4057,5868,1.51,0
1749571,9/30/2018 12:29,987,8663,45.74,0
1749572,9/30/2018 12:29,2044,3367,36.75,0
1749573,9/30/2018 12:29,4443,6555,40.39,0
1749574,9/30/2018 12:29,3131,3237,26.12,0
1749575,9/30/2018 12:29,2111,159,13.78,0
1749576,9/30/2018 12:29,2428,7251,150.46,0
1749577,9/30/2018 12:29,406,7225,57.53,0
1749578,9/30/2018 12:29,55,9209,30.43,0
1749579,9/30/2018 12:29,2044,3069,43.83,0
1749580,9/30/2018 12:29,1372,1904,130.45,0
1749581,9/30/2018 12:30,2881,5041,78.55,0
1749582,9/30/2018 12:30,2674,8120,7.11,0
1749583,9/30/2018 12:30,4193,8941,74.17,0
